clavy_id,"editorial","fecha de publicación","titulo","lugar de publicación"
65189,"(Tip. de Zambrana Hnos.)","1899","Curiosidades malagueñas. Colección de tradiciones, biografías, leyendas, narraciones, efemérides, etc.","Málaga"
65190,"[Ramona Velasco]","[1920?]","Itinerarios españoles. Alma vasca","Madrid"
65192,,"1937","Doce mil kilómetros a través de los sistemas de riego en México. Impresiones de viaje","México"
65195,"W. W. Norton & Company, inc.","[c.1934]","Selections from Pérez de Ayala","New York,"
65197,"(Tip. de Manuel G. Hernández)","1891","El secreto","Madrid"
65198,"Valero Díaz","[1901]","El país del sol (España). Poesías","Madrid"
65200,"Cervantes","1928","El mundo de los gnomos","Barcelona"
65201,"Espasa-Calpe","1933","Ciudades de ensueño. Constantinopla, Jerusalén, Atenas, Damasco, Nikko","Madrid"
65204,"Sempere","[1926]","Gollerías","Valencia"
65205,"Sempere","[1924?]","El circo. (Primer cronista oficial del circo)","Valencia"
65206,"[s.n.]","[1925?]","Cinelandia. Novela grande","Madrid"
65207,"World Book Company","1917","Teatro de ensueño","Yonkers-on-Hudson, N.Y."
65208,"B. H. Sanborn & Co.","1926","El ama de la casa. Comedia en dos actos","Chicago"
65209,"Biblioteca Hispania","1915","La garra. Drama en dos actos y en prosa","Madrid"
65210,"Biblioteca Hispania","[ca. 1918]","En cuerpo y alma. Comedia en dos actos y en prosa","Madrid"
65211,"Hernando","1929","Varón de deseos. Novela","Madrid"
65213,"Biblioteca Nueva","[1919]","Ideario español. Costa","Madrid"
65215,"Renacimiento","1916","Castilla madre Salamanca. (De la tierra, de las piedras y de los hombres)","Madrid"
65216,"Matheu, Marqués de Cubas","[1922]","Galdós y su obra. Nuevo estudio crítico-filosófico de la persona del inmortal novelista y su genio creador, desenvolviéndose y desarrollándose aquélla y éste en sus obras","Madrid"
65218,"Imp. de los hijos de J. A. García","1892","La dama elegante. Manual práctico y completísimo del buen tono y del buen orden doméstico","Madrid"
65219,"Est. tip. de  J. Gamades","1896","La voz de una madre [consejos e instrucciones a su hijo]","Barcelona"
65220,"Imp. de J. C. Frenckell e Hijo","1896","Granada la bella","Helsingfors"
65221,"Lib. de la Viuda de Pueyo","1917","Sus mejores páginas","Madrid"
65222,"Libr. Internacional","1917","El espejo del diablo. Cuentos","Madrid"
65224,"Espasa-Calpe","1934","Un año en el otro mundo","Madrid"
65225,"Biblioteca Nueva","[1917]","Un año en el otro mundo","Madrid"
65227,"Ricardo Fe","[1903]","Cantares","[Madrid]"
65228,"Imp. de Henrich y Cía.","1895","Morriña. (Historia amorosa)","Barcelona"
65229,"Administración","[1886?]","Los pazos de Ulloa. Novela","Madrid"
65231,"Bernardo Rodríguez","1915","Discurso leído ante la Real Academia Española en la recepción pública del Sr. D. Ricardo León y Román y contestación del Excmo. Sr. D. Antonio Maura y Montaner, celebrada el 17 de enero de 1915","Madrid"
65232,"Gustavo Gili","[1929]","Sevilla y el andalucismo","Barcelona"
65233,"Sucesores de N. Ramírez y Cía.","1889","Insolación. Historia amorosa","Barcelona"
65234,"Pueyo","[1906]","La Corte de los Poetas. Florilegio de rimas modernas","Madrid"
65236,"Tip. Yagües","[1923]","Un libro de estampas. Discurso leído por D. José Francés, en el acto de su recepción pública, y contestación de D. Marceliano Santa María, el día 4 de febrero de 1923","Madrid"
65237,"El Libro Popular","1913","La araña","Madrid"
65239,"Ministerio de Instrucción Pública","1929","Proa de estrellas","Montevideo"
65241,"Compañía Ibero-americana de Publicaciones","1929","Vinos de España","Madrid"
70601,"Juventud","1936","Catalina la Grande","Barcelona"
70602,"Juventud","1954","Catalina la Grande","Barcelona"
70701,"Juventud","1935","La buena tierra","Barcelona"
70803,"[Calpe]","1921","La abadía de Northanger","Madrid"
70804,"Calpe","1919","Silas Marner","Madrid"
70805,"Calpe","1935","Silas Marner","Madrid"
70806,"Planeta","[1958]","Novelas","Barcelona"
70807,"Planeta","[1953]","Novelas","Barcelona"
70808,"Araluce","1941","Orlando furioso","Barcelona"
70809,"Araluce","[1914]","Orlando furioso","Barcelona"
70810,"Araluce","1914","Orlando furioso","Barceona"
70811,"Araluce","1933","Historias de Esquilo","Barcelona"
70812,"Araluce","1914","Historias de Esquilo","Barelona"
70813,"Araluce","1926","Viajes de Gulliver a Liliput y Brobdingnac","Barcelona"
70814,"Araluce","1942","Viajes de Gulliver a Liliput y Brobdingnac","Barcelona"
70815,"Araluce","[1914]","Viajes de Gulliver a Liliput y Brobdingnac","Barcelona"
70816,"Araluce","[1914]","Historias de Eurípides","Barcelona"
70817,"Araluce","[1936]","Historias de Eurípides","Barcelona"
70818,"Araluce","1927","Historias de Shakespeare","Barcelona"
70819,"Araluce","[1940]","Historias de Shakespeare","Barcelona"
70820,"Araluce","[1914]","La leyenda de Sigfrido","Barcelona"
70821,"Araluce","1941","La leyenda de Sigfrido","Barcelona"
70823,"Araluce","1926","La Ilíada o El sitio de Troya","Barcelona"
104302,"[s. n.]","1932.0","La Peregrinación inmóvil. Versos de…","Madrid"
104303,"Espasa-Calpe, Sociedad Anónima","1932.0","Tres sombras. Novela","Madrid"
104304,"Impresores, Concha Méndez y Manuel Altolaguirre","1932.0","Pez en la tierra","Madrid"
104305,"Editorial Juventud, S. A.","1932.0","Corazones orgullosos. Novela","Barcelona"
104306,"Imprenta de Galo Sáez","1932.0","Centinela alerta","Madrid"
104307,"Biblioteca Patria de Obras premiadas","[s. a.]","De mi jardín. Novelas cortas","Madrid"
104308,"Librería Hernando","1933.0","Candelabro. Novelas","Madrid"
104309,"Editorial Castro, S. A.","[s. a.]","El Comunismo","Madrid"
104310,"Editorial Juventud, S. A.","[s. a.]","Las puertas de la felicidad","Barcelona"
104311,"Editorial Juventud, S. A.","[s. a.]","Por qué me casé con él. Novela","Barcelona"
104312,"Editorial Juventud","[s. a.]","Mártir del alma. Novela","Barcelona"
104313,"Editorial Reus, S. A.","1933.0","Romances de amor antiguo y otras composiciones","Madrid"
104314,"Editorial Juventud, S. A.","[s. a.]","Ráfagas del pasado","Barcelona"
104315,"Francisco Beltrán, Librería Española y Extranjera","1933.0","Remanso. Poesías","Madrid"
104316,"Espasa-Calpe, S. A.","1933.0","Las catacumbas de la Rusia roja. Novela","Madrid"
104317,"Cenit","1933.0","Mosko-Strom. Novela","Madrid"
104318,"Tipografía ""La Alianza""","1933.0","La elegante ruletera. Novela","Badajoz"
104319,"Editorial Pueyo","1933.0","Tiempos nuevos. Novela","Madrid"
104320,"Editorial Juventud","[s. a.]","El otro amor","Barcelona"
104321,"M. Aguilar, Editor","1933.0","Celia, lo que dice","Madrid"
104322,"Editorial Juventud, S. A.","1934.0","Tragedias del hogar","Barcelona"
104323,"Ediciones Sudeste","1934.0","Júbilos. Poemas de niños, rosas, animales, máquinas y vientos","Murcia"
104324,"Editorial Plutarco","1934.0","Escenas populares de la vida china","Madrid"
104325,"Editorial Juventud, S. A.","[s. a.]","Infortunio","Barcelona"
104326,"Tipografía Nueva Balear","1934.0","Conozco una mujer…","Palma de Mallorca"
104327,"Imprenta de Nicasio Medrano","1935.0","Romances del sur","Ávila"
104328,"Imprenta Bolaños y Aguilar","1935.0","Sol de la noche. Poesías","Madrid"
104329,"M. Aguilar, Editor","1935.0","Santas que pecaron. Psicología del pecado de amor en la mujer","Madrid"
104330,"Editorial Juventud, S. A.","1935.0","Por la misma senda","Barcelona"
104331,"Ediciones Cierzo","1935.0","Canciones en azul","Zaragoza"
104332,"Ediciones Cierzo","1935.0","Canciones en azul","Zaragoza"
104333,"Imprenta Garcigoy","1935.0","Explicación de octubre. (Historia comprimida de cuatro años de República en España)","Madrid"
104334,"Editorial Juventud, S. A.","1935.0","Franciscquita de Asís","Barcelona"
104335,"La Tentativa poética","1935.0","Arco Iris","Londres"
104336,"Editorial Juventud, S. A.","1935.0","La Historia de Java","Barcelona"
104337,"Sousa y Pereda, Librería","1935.0","El pescador de estrellas","Madrid"
104338,"Espasa-Calpe, S. A.","1935.0","Cien lecturas históricas","Madrid"
104339,"Editorial Juventud, S. A.","1935.0","Memorias de… (De 1854 a 1931)","Barcelona"
104340,"Editorial Juventud, S. A.","1935.0","El sobrino de Isabel","Barcelona"
104341,"Editorial Juventud, S. A.","1935.0","La boda del Duque Kurt","Barcelona"
104342,"Imprenta de C. Méndez y M. Altolaguirre","1936.0","Teatro infantil de…: 1. El Carbón y la Rosa","Madrid"
104343,"Misiones de Arte","1936.0","Breve historia de la escultura española","Madrid"
104344,"M. Aguilar, Editor","1936.0","Cántico inútil","Madrid"
104501,"Araluce","1914","Historias de Goethe","Barcelona"
104502,"Araluce","1914","Historias de Goethe","Barcelona"
104851,"Editorial Ilustra Farré","1932","Inquietud","Barcelona"
112139,,"19-05-1922","El momento difícil","Madrid"
112140,,"26-05-1922","La caza de la mariposa","Madrid"
112141,,"02-06-1922","Pandorga","Madrid"
112142,,"09-06-1922","Giordano o El cuento de los cinco perros","Madrid"
112143,,"16-06-1922","El amigo de la ""Curri""","Madrid"
112144,,"23-05-1922","El vagabundo inapetente. (Del diario de un argentino sentimental)","Madrid"
112145,,"30-06-1922","La celada","Madrid"
112146,,"07-07-1922","Vida y resurrección","Madrid"
112147,,"14-07-922","Los ambiguos","Madrid"
112148,,"21-07-1922","La mocita del collar de cerezas","Madrid"
112149,,"28-07-1922","La señorita Estatua","Madrid"
112150,,"04-08-1922","El camillero de la Legión. Novela de la guerra","Madrid"
112151,,"11-08-1922","El diablo de los ojos verdes","Madrid"
112152,,"18-08-1922","El picador y su mujercita","Madrid"
112153,,"01-09-1922","Por su propia mano","Madrid"
112154,,"08-09-1922","Coincidencia extraña","Madrid"
112155,,"15-09-1922","Biarritz en pyjama","Madrid"
112156,,"22-09-1922","El fruto de su vientre","Madrid"
112157,,"29-09-1922","Ganémosle hoy... (Historia mirífica y edificante de D. Celedonio Pérez Andorga)","Madrid"
112158,,"06-10-1922","El vengador de Juliano","Madrid"
112159,,"13-10-1922","La gotera","Madrid"
112160,,"20-10-1922","Un visionario","Madrid"
112161,,"27-10-1922","La doble pasión","Madrid"
112162,,"03-11-1922","La familia del doctor Pedraza","Madrid"
112163,,"10-11-1922","Una mujer espiritual","Madrid"
112164,,"17-11-1922","Un idilio de quince días","Madrid"
112165,,"24-11-1922","Mis memorias de una noche","Madrid"
112166,,"01-12-1922","El encanto de la cama redonda","Madrid"
112167,,"08-12-1922","El juego del amor y de la muerte","Madrid"
112168,,"15-12-1922","La casa de Pepita","Madrid"
112169,"Mundo Latino","22-12-1923","La moral de lo inmoral","Madrid"
112170,,"29-12-1922","Bestezuela de placer","Madrid"
112171,"Mundo Latino","05-01-1922","Amor de mujer","Madrid"
112172,,"12-01-1923","El sol de los muertos","Madrid"
112173,,"19-01-1923","La sirena furiosa. Viaje tragicómico","Madrid"
112174,,"26-01-1923","El tercer Fausto","Madrid"
112175,,"02-01-1923","Los ojos verdes de Otilia","Madrid"
112176,,"09-01-1923","La farsa viva o La locura del ""Trustero""","Madrid"
112177,,"16-01-1923","La aventura de Roma","Madrid"
112178,,"23-02-1923","El regalo de la Muerte","Madrid"
112179,,"02-03-1923","La hora del pecado","Madrid"
112180,,"09-03-1923","El viejo del Paseo de los Ingleses","Madrid"
112181,,"16-03-1923","Una hora mala la tiene cualquiera...","Madrid"
112182,,"23-03-1923","Memorias de un buzo","Madrid"
112183,,"30-03-1923","Escuela de rebeldía. (Historia de un sindicalista)","Madrid"
112184,,"06-04-1923","El pecado pretérito","Madrid"
112185,,"13-04-1923","Al volver a la vida","Madrid"
112186,,"20-04-1923","El abismo de la voluptuosidad","Madrid"
112187,,"27-04-1923","La divina pirueta. (Capítulos autobiográficos)","Madrid"
112188,,"04-05-1923","Cuatro días en el infierno","Madrid"
112189,,"11-05-1923","Lolita, buscadora de emociones","Madrid"
112190,,"18-05-1923","Papá Saturno","Madrid"
112191,,"25-05-1923","La virgen casada","Madrid"
112192,,"08-06-1923","El sultán de Recoletos","Madrid"
112193,,"15-06-1923","La tristeza de sentirse gorda","Madrid"
112194,,"22-06-1923","El comediante Fonseca","Madrid"
112195,,"29-06-1923","Doña Prudencia, mujer ligera","Madrid"
112196,,"06-07-1923","El secreto de Hortensia: novela","Madrid"
112197,,"13-07-1923","Las vendedoras de caricias","Madrid"
112198,"[Atlántida]","20-07-1923","El signo de Siva","Madrid"
112199,"[Atlántida]","27-07-1923","El mejor de los tres","Madrid"
112200,"[Atlántida]","03-08-1923","Odios salvajes","Madrid"
112201,"[Atlántida]","10-08-1923","Los locos de la calle","Madrid"
112202,"[Atlántida]","17-08-1923","Luz roja","Madrid"
112203,"[Atlántida]","24-08-1923","El padre Joselito","Madrid"
112204,"[Atlántida]","31-08-1923","La que quiso ser libre","Madrid"
112205,"[Atlántida]","07-09-1923","… Y en la hora de la muerte...","Madrid"
112206,"[Atlántida]","14-09-1923","Paz suprema","Madrid"
112207,"[Atlántida]","21-09-1923","El Centro de Mesa","Madrid"
112208,"[Atlántida]","28-09-1923","Mi novia y mi novio","Madrid"
112209,"[Atlántida]","05-10-1923","¿Cuál?","Madrid"
112210,"[Atlántida]","12-10-1923","La amazona","Madrid"
112211,"[Atlántida]","19-10-1923","¡Soy del ""Racing""!","Madrid"
112212,"[Atlántida]","26-10-1923","El destino","Madrid"
112213,"[Atlántida]","02-11-1923","La buena ""estrella""","Madrid"
112214,"[Atlántida]","09-11-1923","La triste Adriana","Madrid"
112216,"[Atlántida]","16-11-1923","Doble crimen","Madrid"
112217,"[Atlántida]","23-11-1923","El hijo del cura","Madrid"
112218,"[Atlántida]","30-11-1923","El vacío absoluto","Madrid"
112219,"[Atlántida]","07-12-1923","La tragedia de Cornelio","Madrid"
112220,"[Atlámntida]","14-12-1923","Titina, segunda tiple","Madrid"
112221,"[Atlántida]","21-12-1923","La confesión de la Duquesa","Madrid"
112222,"[Atlántida]","28-12-1923","Un día de emociones","Madrid"
112223,"[Atlántida]","04-01-1924","La pena de no ser hombre","Madrid"
112224,"[Atlántida]","11-01-1924","El fantasma","Madrid"
112225,"[Atlántida]","18-01-1924","La sombra del otro amor","Madrid"
112226,"[Atlántida]","25-01-1924","El prodigio de un amor","Madrid"
112227,"[Atlántida]","01-02-1924","La caricia de los brillantes","Madrid"
112228,"[Atlántida]","08-02-1924","Caza mayor","Madrid"
112229,"[Atlántida]","15-02-1924","Isabel-Clara","Madrid"
112230,"Atlántida","22-02-1924","Carnaval","Madrid"
112231,"[Atlántida]","29-02-1924","La que se murió de pena","Madrid"
112232,"[Atlántida]","07-03-1924","Historia de un drama que no gustó","Madrid"
112233,"[Àtlántida]","14-03-1924","La hora buena","Madrid"
112234,"[Atlántida+","21-03-1924","Misterio de amor y de dolor","Madrid"
112235,"[Atlántida]","28-03-1924","Unos pasos de mujer","Madrid"
112236,"[Atlántida]","04-04-1924","La Casa de la Cruz","Madrid"
112237,"[Atlántida]","11-04-1924","Papeles de un loco","Madrid"
112238,"[Atlántida]","18-04-1924","El último amor de María de Magdalá","Madrid"
112239,"[Atlántida]","25-04-1924","La adúltera, sin saberlo","Madrid"
112240,"[Atlántida]","02-05-1924","El bebé de Bernabé","Madrid"
112241,"[Atlántida]","09-05-1924","Los ratos buenos y malos de Gil","Madrid"
112242,"[Atlántida]","16-05-1924","El matrimonio de Restrepo","Madrid"
112243,"Atlántida","23-05-1924","Flor del mal","Madrid"
112244,"[Atlántida]","30-05-1924","La flor de ""La Rabadilla"". Novela cómica","Madrid"
112245,"[Atlántida]","07-06-1924","El légamo de la tragedia","Madrid"
112246,"[Atlántida]","13-06-1924","El maleficio amarillo","Madrid"
112247,"[Atlántida]","20-06-1924","Por qué no aplaudió Nelly","Madrid"
112248,"[Atlántida]","27-06-1924","El bebedor de lágrimas","Madrid"
112249,"[Atlántida]","04-07-1924","Humo en los ojos","Madrid"
112250,"[Atlántida]","11-07-1924","Devoradora","Madrid"
112251,"[Atlántida]","18-07-1924","Nadie lo vio","Madrid"
112252,"[Atlántida]","25-07-1924","La sangre triunfante","Madrid"
112253,"[Atlántida]","01-08-1924","Una santa mujer","Madrid"
112254,"[Atlántida]","08-08-1924","La hora del abandono","Madrid"
112255,"[Atlántida]","15-08-1924","El emigrante","Madrid"
112256,"[Atlántida]","22-08-1924","Mi Divina Majestad","Madrid"
112257,"[Atlántida]","29-08-1924","La virtud en el pecado","Madrid"
112258,"[Atlántida]","05-09-1924","Venus fue a galeras","Madrid"
112259,"[Atlántida]","19-09-1924","Amor condicionado","Madrid"
112260,"[Atlántida]","03-10-1924","Los amantes de Cuenca","Madrid"
112261,"[Atlántida]","10-10-1924","El aderezo de esmeraldas","Madrid"
112262,"[Atlántida]","17-10-1924","Fútbol... Jazz-band","Madrid"
112263,"[Atlántida]","24-10-1924","Huella de luz","Madrid"
112264,"[Atlántida]","31-10-1924","La carabina","Madrid"
112265,"[Atlántida]","07-11-1924","La locura del ""Rolls""","Madrid"
112266,"[Atlántida]","14-11-1924","La venganza del muerto","Madrid"
112267,"[Atlántida]","21-11-1924","El burgo podrido","Madrid"
112268,"[Atlántida]","28-11-1924","El juego de la vida","Madrid"
112269,"[Atlántida]","05-12-1924","Los fantasmas. Novela original e inédita","Madrid"
112270,"[Atlántida]","12-12-1924","La gloria de Santa Irene. (Sol de milagro)","Madrid"
112271,"[Atlántida]","19-12-1924","¿Conoce usted al procesado?","Madrid"
